,row_id,engagement_score
8864,98062,4
8865,98063,2
8866,98064,4
8867,98065,3
8868,98066,4
8869,98067,3
8870,98068,3
8871,98069,4
8872,98070,3
8873,98071,4
8874,98072,3
8875,98073,2
8876,98074,4
8877,98075,2
8878,98076,2
8879,98077,2
8880,98078,2
8881,98079,3
8882,98080,3
8883,98081,3
8884,98082,4
8885,98083,4
8886,98084,4
8887,98085,4
8888,98086,3
8889,98087,4
8890,98088,3
8891,98089,3
8892,98090,3
8893,98091,4
8894,98092,2
8895,98093,3
8896,98094,3
8897,98095,3
8898,98096,3
8899,98097,3
8900,98098,3
8901,98099,3
8902,98100,4
8903,98101,3
8904,98102,4
8905,98103,2
8906,98104,3
8907,98105,3
8908,98106,3
8909,98107,3
8910,98108,3
8911,98109,4
8912,98110,4
8913,98111,4
8914,98112,3
8915,98113,3
8916,98114,4
8917,98115,3
8918,98116,2
8919,98117,3
8920,98118,4
8921,98119,3
8922,98120,3
8923,98121,3
8924,98122,3
8925,98123,3
8926,98124,3
8927,98125,3
8928,98126,3
8929,98127,3
8930,98128,3
8931,98129,4
8932,98130,3
8933,98131,3
8934,98132,3
8935,98133,3
8936,98134,3
8937,98135,3
8938,98136,4
8939,98137,3
8940,98138,3
8941,98139,3
8942,98140,3
8943,98141,3
8944,98142,3
8945,98143,3
8946,98144,3
8947,98145,3
8948,98146,3
8949,98147,2
8950,98148,4
8951,98149,4
8952,98150,4
8953,98151,4
8954,98152,3
8955,98153,3
8956,98154,2
8957,98155,2
8958,98156,4
8959,98157,3
8960,98158,2
8961,98159,3
8962,98160,3
8963,98161,4
8964,98162,4
8965,98163,3
8966,98164,3
8967,98165,4
8968,98166,2
8969,98167,3
8970,98168,4
8971,98169,2
8972,98170,3
8973,98171,2
8974,98172,4
8975,98173,3
8976,98174,3
8977,98175,3
8978,98176,3
8979,98177,4
8980,98178,4
8981,98179,4
8982,98180,3
8983,98181,3
8984,98182,3
8985,98183,3
8986,98184,3
8987,98185,2
8988,98186,3
8989,98187,3
8990,98188,2
8991,98189,3
8992,98190,4
8993,98191,3
8994,98192,2
8995,98193,3
8996,98194,3
8997,98195,3
8998,98196,4
8999,98197,2
9000,98198,3
9001,98199,4
9002,98200,4
9003,98201,3
9004,98202,3
9005,98203,3
9006,98204,3
9007,98205,3
9008,98206,3
9009,98207,2
9010,98208,3
9011,98209,3
9012,98210,4
9013,98211,4
9014,98212,3
9015,98213,3
9016,98214,3
9017,98215,4
9018,98216,4
9019,98217,4
9020,98218,3
9021,98219,3
9022,98220,3
9023,98221,3
9024,98222,4
9025,98223,3
9026,98224,3
9027,98225,3
9028,98226,3
9029,98227,3
9030,98228,4
9031,98229,3
9032,98230,3
9033,98231,4
9034,98232,3
9035,98233,3
9036,98234,3
9037,98235,3
9038,98236,3
9039,98237,3
9040,98238,4
9041,98239,4
9042,98240,3
9043,98241,4
9044,98242,4
9045,98243,3
9046,98244,4
9047,98245,3
9048,98246,3
9049,98247,4
9050,98248,4
9051,98249,4
9052,98250,3
9053,98251,3
9054,98252,4
9055,98253,4
9056,98254,3
9057,98255,3
9058,98256,2
9059,98257,4
9060,98258,3
9061,98259,3
9062,98260,4
9063,98261,3
9064,98262,4
9065,98263,3
9066,98264,4
9067,98265,4
9068,98266,3
9069,98267,4
9070,98268,3
9071,98269,2
9072,98270,3
9073,98271,2
9074,98272,3
9075,98273,3
9076,98274,2
9077,98275,4
9078,98276,4
9079,98277,4
9080,98278,4
9081,98279,3
9082,98280,4
9083,98281,3
9084,98282,2
9085,98283,3
9086,98284,3
9087,98285,3
9088,98286,3
9089,98287,3
9090,98288,2
9091,98289,4
9092,98290,4
9093,98291,2
9094,98292,4
9095,98293,4
9096,98294,4
9097,98295,4
9098,98296,2
9099,98297,4
9100,98298,3
9101,98299,3
9102,98300,3
9103,98301,4
9104,98302,4
9105,98303,3
9106,98304,3
9107,98305,4
9108,98306,3
9109,98307,4
9110,98308,3
9111,98309,3
9112,98310,4
9113,98311,3
9114,98312,3
9115,98313,4
9116,98314,3
9117,98315,4
9118,98316,4
9119,98317,3
9120,98318,3
9121,98319,2
9122,98320,4
9123,98321,3
9124,98322,2
9125,98323,3
9126,98324,3
9127,98325,3
9128,98326,3
9129,98327,3
9130,98328,3
9131,98329,4
9132,98330,3
9133,98331,3
9134,98332,3
9135,98333,3
9136,98334,4
9137,98335,3
9138,98336,3
9139,98337,4
9140,98338,4
9141,98339,4
9142,98340,3
9143,98341,3
9144,98342,3
9145,98343,3
9146,98344,3
9147,98345,3
9148,98346,3
9149,98347,2
9150,98348,3
9151,98349,4
9152,98350,3
9153,98351,3
9154,98352,3
9155,98353,3
9156,98354,3
9157,98355,2
9158,98356,3
9159,98357,4
9160,98358,3
9161,98359,4
9162,98360,4
9163,98361,4
9164,98362,4
9165,98363,2
9166,98364,1
9167,98365,3
9168,98366,3
9169,98367,3
9170,98368,3
9171,98369,3
9172,98370,4
9173,98371,3
9174,98372,4
9175,98373,3
9176,98374,3
9177,98375,4
9178,98376,3
9179,98377,4
9180,98378,3
9181,98379,2
9182,98380,3
9183,98381,4
9184,98382,2
9185,98383,4
9186,98384,3
9187,98385,3
9188,98386,3
9189,98387,2
9190,98388,3
9191,98389,3
9192,98390,4
9193,98391,3
9194,98392,3
9195,98393,2
9196,98394,3
9197,98395,3
9198,98396,4
9199,98397,4
9200,98398,3
9201,98399,4
9202,98400,3
9203,98401,3
9204,98402,3
9205,98403,2
9206,98404,4
9207,98405,2
9208,98406,3
9209,98407,3
9210,98408,2
9211,98409,3
9212,98410,4
9213,98411,2
9214,98412,4
9215,98413,4
9216,98414,4
9217,98415,3
9218,98416,4
9219,98417,2
9220,98418,3
9221,98419,4
9222,98420,4
9223,98421,3
9224,98422,3
9225,98423,3
9226,98424,4
9227,98425,3
9228,98426,2
9229,98427,4
9230,98428,4
9231,98429,4
9232,98430,2
9233,98431,4
9234,98432,3
9235,98433,3
9236,98434,4
9237,98435,2
9238,98436,2
9239,98437,4
9240,98438,3
9241,98439,4
9242,98440,4
9243,98441,2
9244,98442,3
9245,98443,2
9246,98444,4
9247,98445,3
9248,98446,4
9249,98447,4
9250,98448,2
9251,98449,2
9252,98450,4
9253,98451,4
9254,98452,4
9255,98453,3
9256,98454,3
9257,98455,3
9258,98456,3
9259,98457,2
9260,98458,4
9261,98459,3
9262,98460,3
9263,98461,3
9264,98462,2
9265,98463,4
9266,98464,2
9267,98465,4
9268,98466,4
9269,98467,4
9270,98468,4
9271,98469,4
9272,98470,2
9273,98471,3
9274,98472,3
9275,98473,2
9276,98474,3
9277,98475,2
9278,98476,3
9279,98477,3
9280,98478,4
9281,98479,3
9282,98480,3
9283,98481,3
9284,98482,4
9285,98483,3
9286,98484,3
9287,98485,3
9288,98486,4
9289,98487,3
9290,98488,3
9291,98489,3
9292,98490,3
9293,98491,4
9294,98492,3
9295,98493,2
9296,98494,3
9297,98495,3
9298,98496,3
9299,98497,3
9300,98498,2
9301,98499,2
9302,98500,1
9303,98501,3
9304,98502,3
9305,98503,3
9306,98504,3
9307,98505,3
9308,98506,3
9309,98507,3
9310,98508,3
9311,98509,3
9312,98510,3
9313,98511,3
9314,98512,3
9315,98513,3
9316,98514,3
9317,98515,4
9318,98516,4
9319,98517,3
9320,98518,2
9321,98519,4
9322,98520,3
9323,98521,3
9324,98522,2
9325,98523,3
9326,98524,3
9327,98525,2
9328,98526,3
9329,98527,4
9330,98528,3
9331,98529,3
9332,98530,3
9333,98531,2
9334,98532,2
9335,98533,3
9336,98534,2
9337,98535,0
9338,98536,4
9339,98537,3
9340,98538,4
9341,98539,4
9342,98540,4
9343,98541,3
9344,98542,4
9345,98543,4
9346,98544,4
9347,98545,3
9348,98546,3
9349,98547,4
9350,98548,3
9351,98549,3
9352,98550,3
9353,98551,4
9354,98552,2
9355,98553,3
9356,98554,3
9357,98555,3
9358,98556,4
9359,98557,2
9360,98558,2
9361,98559,3
9362,98560,3
9363,98561,4
9364,98562,3
9365,98563,3
9366,98564,4
9367,98565,1
9368,98566,4
9369,98567,3
9370,98568,2
9371,98569,3
9372,98570,3
9373,98571,4
9374,98572,3
9375,98573,3
9376,98574,4
9377,98575,3
9378,98576,3
9379,98577,3
9380,98578,4
9381,98579,3
9382,98580,3
9383,98581,3
9384,98582,2
9385,98583,3
9386,98584,3
9387,98585,4
9388,98586,2
9389,98587,2
9390,98588,4
9391,98589,4
9392,98590,3
9393,98591,2
9394,98592,3
9395,98593,3
9396,98594,3
9397,98595,4
9398,98596,3
9399,98597,2
9400,98598,3
9401,98599,3
9402,98600,4
9403,98601,4
9404,98602,3
9405,98603,3
9406,98604,3
9407,98605,3
9408,98606,3
9409,98607,3
9410,98608,4
9411,98609,4
9412,98610,3
9413,98611,3
9414,98612,4
9415,98613,4
9416,98614,3
9417,98615,4
9418,98616,4
9419,98617,4
9420,98618,3
9421,98619,3
9422,98620,3
9423,98621,4
9424,98622,3
9425,98623,3
9426,98624,3
9427,98625,4
9428,98626,3
9429,98627,4
9430,98628,3
9431,98629,2
9432,98630,3
9433,98631,3
9434,98632,4
9435,98633,3
9436,98634,3
9437,98635,3
9438,98636,3
9439,98637,3
9440,98638,3
9441,98639,3
9442,98640,4
9443,98641,3
9444,98642,3
9445,98643,3
9446,98644,4
9447,98645,3
9448,98646,3
9449,98647,3
9450,98648,3
9451,98649,4
9452,98650,2
9453,98651,3
9454,98652,3
9455,98653,3
9456,98654,3
9457,98655,4
9458,98656,3
9459,98657,3
9460,98658,2
9461,98659,3
9462,98660,1
9463,98661,3
9464,98662,3
9465,98663,2
9466,98664,4
9467,98665,3
9468,98666,4
9469,98667,2
9470,98668,3
9471,98669,3
9472,98670,4
9473,98671,4
9474,98672,4
9475,98673,4
9476,98674,3
9477,98675,4
9478,98676,3
9479,98677,4
9480,98678,3
9481,98679,4
9482,98680,2
9483,98681,2
9484,98682,4
9485,98683,4
9486,98684,4
9487,98685,3
9488,98686,3
9489,98687,3
9490,98688,3
9491,98689,3
9492,98690,4
9493,98691,3
9494,98692,3
9495,98693,2
9496,98694,3
9497,98695,3
9498,98696,3
9499,98697,3
9500,98698,3
9501,98699,4
9502,98700,3
9503,98701,3
9504,98702,2
9505,98703,4
9506,98704,4
9507,98705,4
9508,98706,4
9509,98707,3
9510,98708,4
9511,98709,2
9512,98710,3
9513,98711,2
9514,98712,3
9515,98713,3
9516,98714,2
9517,98715,4
9518,98716,3
9519,98717,4
9520,98718,3
9521,98719,3
9522,98720,4
9523,98721,3
9524,98722,3
9525,98723,4
9526,98724,2
9527,98725,4
9528,98726,3
9529,98727,3
9530,98728,2
9531,98729,3
9532,98730,4
9533,98731,3
9534,98732,4
9535,98733,3
9536,98734,3
9537,98735,3
9538,98736,3
9539,98737,3
9540,98738,3
9541,98739,4
9542,98740,3
9543,98741,4
9544,98742,3
9545,98743,3
9546,98744,4
9547,98745,3
9548,98746,3
9549,98747,3
9550,98748,3
9551,98749,4
9552,98750,4
9553,98751,2
9554,98752,4
9555,98753,3
9556,98754,4
9557,98755,3
9558,98756,3
9559,98757,4
9560,98758,2
9561,98759,4
9562,98760,3
9563,98761,2
9564,98762,4
9565,98763,3
9566,98764,3
9567,98765,3
9568,98766,2
9569,98767,2
9570,98768,3
9571,98769,2
9572,98770,3
9573,98771,3
9574,98772,3
9575,98773,3
9576,98774,3
9577,98775,4
9578,98776,3
9579,98777,3
9580,98778,4
9581,98779,2
9582,98780,4
9583,98781,4
9584,98782,3
9585,98783,4
9586,98784,4
9587,98785,2
9588,98786,3
9589,98787,4
9590,98788,3
9591,98789,4
9592,98790,2
9593,98791,3
9594,98792,4
9595,98793,3
9596,98794,4
9597,98795,4
9598,98796,3
9599,98797,3
9600,98798,3
9601,98799,3
9602,98800,2
9603,98801,4
9604,98802,3
9605,98803,4
9606,98804,2
9607,98805,2
9608,98806,3
9609,98807,3
9610,98808,3
9611,98809,4
9612,98810,4
9613,98811,2
9614,98812,3
9615,98813,4
9616,98814,4
9617,98815,4
9618,98816,3
9619,98817,3
9620,98818,4
9621,98819,4
9622,98820,2
9623,98821,3
9624,98822,4
9625,98823,3
9626,98824,3
9627,98825,3
9628,98826,3
9629,98827,2
9630,98828,4
9631,98829,3
9632,98830,4
9633,98831,4
9634,98832,3
9635,98833,3
9636,98834,4
9637,98835,2
9638,98836,3
9639,98837,3
9640,98838,3
9641,98839,2
9642,98840,3
9643,98841,3
9644,98842,4
9645,98843,3
9646,98844,3
9647,98845,3
9648,98846,2
9649,98847,2
9650,98848,2
9651,98849,3
9652,98850,3
9653,98851,4
9654,98852,2
9655,98853,3
9656,98854,4
9657,98855,2
9658,98856,2
9659,98857,4
9660,98858,4
9661,98859,3
9662,98860,3
9663,98861,3
9664,98862,2
9665,98863,5
9666,98864,3
9667,98865,3
9668,98866,3
9669,98867,2
9670,98868,4
9671,98869,1
9672,98870,2
9673,98871,3
9674,98872,3
9675,98873,3
9676,98874,4
9677,98875,2
9678,98876,3
9679,98877,3
9680,98878,3
9681,98879,4
9682,98880,3
9683,98881,2
9684,98882,3
9685,98883,3
9686,98884,4
9687,98885,2
9688,98886,3
9689,98887,4
9690,98888,3
9691,98889,3
9692,98890,3
9693,98891,3
9694,98892,3
9695,98893,3
9696,98894,3
9697,98895,2
9698,98896,4
9699,98897,3
9700,98898,2
9701,98899,4
9702,98900,3
9703,98901,2
9704,98902,3
9705,98903,3
9706,98904,2
9707,98905,3
9708,98906,2
9709,98907,3
9710,98908,3
9711,98909,4
9712,98910,3
9713,98911,3
9714,98912,4
9715,98913,3
9716,98914,2
9717,98915,3
9718,98916,4
9719,98917,3
9720,98918,4
9721,98919,4
9722,98920,3
9723,98921,4
9724,98922,2
9725,98923,4
9726,98924,4
9727,98925,4
9728,98926,3
9729,98927,3
9730,98928,3
9731,98929,4
9732,98930,3
9733,98931,3
9734,98932,3
9735,98933,3
9736,98934,2
9737,98935,3
9738,98936,4
9739,98937,3
9740,98938,3
9741,98939,3
9742,98940,4
9743,98941,3
9744,98942,3
9745,98943,3
9746,98944,3
9747,98945,3
9748,98946,2
9749,98947,3
9750,98948,3
9751,98949,3
9752,98950,4
9753,98951,3
9754,98952,3
9755,98953,4
9756,98954,3
9757,98955,3
9758,98956,3
9759,98957,4
9760,98958,3
9761,98959,3
9762,98960,4
9763,98961,3
9764,98962,2
9765,98963,3
9766,98964,2
9767,98965,3
9768,98966,3
9769,98967,2
9770,98968,3
9771,98969,3
9772,98970,3
9773,98971,3
9774,98972,3
9775,98973,4
9776,98974,4
9777,98975,4
9778,98976,3
9779,98977,2
9780,98978,4
9781,98979,3
9782,98980,2
9783,98981,3
9784,98982,3
9785,98983,3
9786,98984,3
9787,98985,3
9788,98986,2
9789,98987,4
9790,98988,3
9791,98989,4
9792,98990,2
9793,98991,4
9794,98992,2
9795,98993,4
9796,98994,4
9797,98995,3
9798,98996,4
9799,98997,3
9800,98998,3
9801,98999,3
9802,99000,4
9803,99001,3
9804,99002,4
9805,99003,3
9806,99004,2
9807,99005,4
9808,99006,3
9809,99007,3
9810,99008,3
9811,99009,3
9812,99010,3
9813,99011,4
9814,99012,3
9815,99013,4
9816,99014,4
9817,99015,3
9818,99016,3
9819,99017,3
9820,99018,3
9821,99019,3
9822,99020,2
9823,99021,3
9824,99022,4
9825,99023,4
9826,99024,2
9827,99025,3
9828,99026,3
9829,99027,3
9830,99028,2
9831,99029,4
9832,99030,4
9833,99031,3
9834,99032,4
9835,99033,3
9836,99034,2
9837,99035,4
9838,99036,2
9839,99037,4
9840,99038,3
9841,99039,3
9842,99040,3
9843,99041,4
9844,99042,3
9845,99043,4
9846,99044,2
9847,99045,2
9848,99046,4
9849,99047,2
9850,99048,3
9851,99049,3
9852,99050,4
9853,99051,4
9854,99052,3
9855,99053,4
9856,99054,2
9857,99055,4
9858,99056,2
9859,99057,3
9860,99058,4
9861,99059,3
9862,99060,3
9863,99061,3
9864,99062,3
9865,99063,3
9866,99064,2
9867,99065,3
9868,99066,3
9869,99067,4
9870,99068,3
9871,99069,4
9872,99070,3
9873,99071,4
9874,99072,4
9875,99073,3
9876,99074,2
9877,99075,4
9878,99076,2
9879,99077,2
9880,99078,1
9881,99079,3
9882,99080,4
9883,99081,3
9884,99082,4
9885,99083,2
9886,99084,3
9887,99085,4
9888,99086,3
9889,99087,2
9890,99088,4
9891,99089,3
9892,99090,4
9893,99091,2
9894,99092,2
9895,99093,3
9896,99094,3
9897,99095,2
9898,99096,4
9899,99097,4
9900,99098,3
9901,99099,3
9902,99100,3
9903,99101,3
9904,99102,3
9905,99103,3
9906,99104,3
9907,99105,4
9908,99106,4
9909,99107,3
9910,99108,3
9911,99109,4
9912,99110,3
9913,99111,3
9914,99112,3
9915,99113,2
9916,99114,2
9917,99115,3
9918,99116,3
9919,99117,3
9920,99118,2
9921,99119,3
9922,99120,3
9923,99121,4
9924,99122,3
9925,99123,3
9926,99124,4
9927,99125,1
9928,99126,3
9929,99127,4
9930,99128,2
9931,99129,4
9932,99130,2
9933,99131,3
9934,99132,4
9935,99133,4
9936,99134,3
9937,99135,1
9938,99136,3
9939,99137,3
9940,99138,4
9941,99139,3
9942,99140,3
9943,99141,4
9944,99142,3
9945,99143,3
9946,99144,3
9947,99145,3
9948,99146,3
9949,99147,3
9950,99148,2
9951,99149,4
9952,99150,4
9953,99151,3
9954,99152,3
9955,99153,4
9956,99154,3
9957,99155,3
9958,99156,3
9959,99157,3
9960,99158,4
9961,99159,4
9962,99160,4
9963,99161,4
9964,99162,4
9965,99163,3
9966,99164,3
9967,99165,4
9968,99166,4
9969,99167,4
9970,99168,3
9971,99169,3
9972,99170,2
9973,99171,3
9974,99172,2
9975,99173,4
9976,99174,2
9977,99175,4
9978,99176,3
9979,99177,3
9980,99178,2
9981,99179,4
9982,99180,3
9983,99181,3
9984,99182,3
9985,99183,3
9986,99184,4
9987,99185,3
9988,99186,4
9989,99187,3
9990,99188,4
9991,99189,3
9992,99190,3
9993,99191,3
9994,99192,4
9995,99193,2
9996,99194,4
9997,99195,3
9998,99196,3
9999,99197,3
10000,99198,2
10001,99199,4
10002,99200,3
10003,99201,2
10004,99202,3
10005,99203,3
10006,99204,4
10007,99205,2
10008,99206,3
10009,99207,4
10010,99208,3
10011,99209,4
10012,99210,3
10013,99211,4
10014,99212,4
10015,99213,3
10016,99214,3
10017,99215,3
10018,99216,3
10019,99217,3
10020,99218,3
10021,99219,3
10022,99220,3
10023,99221,2
10024,99222,2
10025,99223,3
10026,99224,3
10027,99225,4
10028,99226,2
10029,99227,3
10030,99228,4
10031,99229,3
10032,99230,2
10033,99231,3
10034,99232,4
10035,99233,3
10036,99234,3
10037,99235,2
10038,99236,4
10039,99237,4
10040,99238,3
10041,99239,3
10042,99240,2
10043,99241,4
10044,99242,3
10045,99243,3
10046,99244,4
10047,99245,3
10048,99246,3
10049,99247,2
10050,99248,3
10051,99249,4
10052,99250,2
10053,99251,4
10054,99252,4
10055,99253,3
10056,99254,3
10057,99255,4
10058,99256,3
10059,99257,2
10060,99258,3
10061,99259,3
10062,99260,3
10063,99261,3
10064,99262,2
10065,99263,4
10066,99264,4
10067,99265,3
10068,99266,3
10069,99267,3
10070,99268,4
10071,99269,3
10072,99270,4
10073,99271,3
10074,99272,3
10075,99273,3
10076,99274,3
10077,99275,4
10078,99276,4
10079,99277,3
10080,99278,2
10081,99279,2
10082,99280,3
10083,99281,3
10084,99282,4
10085,99283,3
10086,99284,3
10087,99285,3
10088,99286,4
10089,99287,3
10090,99288,4
10091,99289,3
10092,99290,4
10093,99291,2
10094,99292,3
10095,99293,3
10096,99294,3
10097,99295,4
10098,99296,3
10099,99297,4
10100,99298,4
10101,99299,4
10102,99300,4
10103,99301,3
10104,99302,3
10105,99303,2
10106,99304,4
10107,99305,3
10108,99306,2
10109,99307,4
10110,99308,3
10111,99309,3
10112,99310,3
10113,99311,3
10114,99312,3
10115,99313,3
10116,99314,3
10117,99315,3
10118,99316,3
10119,99317,4
10120,99318,4
10121,99319,4
10122,99320,3
10123,99321,4
10124,99322,4
10125,99323,3
10126,99324,3
10127,99325,4
10128,99326,3
10129,99327,2
10130,99328,3
10131,99329,3
10132,99330,3
10133,99331,4
10134,99332,3
10135,99333,3
10136,99334,3
10137,99335,3
10138,99336,4
10139,99337,2
10140,99338,4
10141,99339,4
10142,99340,3
10143,99341,3
10144,99342,3
10145,99343,3
10146,99344,3
10147,99345,3
10148,99346,3
10149,99347,3
10150,99348,3
10151,99349,4
10152,99350,4
10153,99351,3
10154,99352,4
10155,99353,3
10156,99354,3
10157,99355,3
10158,99356,4
10159,99357,2
10160,99358,2
10161,99359,3
10162,99360,3
10163,99361,2
10164,99362,3
10165,99363,3
10166,99364,2
10167,99365,3
10168,99366,4
10169,99367,3
10170,99368,4
10171,99369,2
10172,99370,3
10173,99371,2
10174,99372,4
10175,99373,4
10176,99374,4
10177,99375,3
10178,99376,3
10179,99377,3
10180,99378,2
10181,99379,4
10182,99380,3
10183,99381,4
10184,99382,4
10185,99383,3
10186,99384,4
10187,99385,3
10188,99386,2
10189,99387,3
10190,99388,3
10191,99389,2
10192,99390,2
10193,99391,3
10194,99392,4
10195,99393,2
10196,99394,3
10197,99395,3
10198,99396,3
10199,99397,4
10200,99398,3
10201,99399,4
10202,99400,4
10203,99401,3
10204,99402,3
10205,99403,4
10206,99404,3
10207,99405,4
10208,99406,4
10209,99407,3
10210,99408,4
10211,99409,4
10212,99410,3
10213,99411,2
10214,99412,3
10215,99413,4
10216,99414,3
10217,99415,4
10218,99416,4
10219,99417,2
10220,99418,2
10221,99419,3
10222,99420,4
10223,99421,3
10224,99422,3
10225,99423,1
10226,99424,2
10227,99425,3
10228,99426,4
10229,99427,4
10230,99428,2
10231,99429,3
10232,99430,4
10233,99431,4
10234,99432,3
10235,99433,3
10236,99434,3
10237,99435,3
10238,99436,3
10239,99437,4
10240,99438,4
10241,99439,3
10242,99440,3
10243,99441,3
10244,99442,3
10245,99443,3
10246,99444,2
10247,99445,3
10248,99446,4
10249,99447,3
10250,99448,3
10251,99449,4
10252,99450,3
10253,99451,3
10254,99452,3
10255,99453,3
10256,99454,3
10257,99455,3
10258,99456,2
10259,99457,4
10260,99458,4
10261,99459,3
10262,99460,4
10263,99461,2
10264,99462,2
10265,99463,4
10266,99464,3
10267,99465,3
10268,99466,3
10269,99467,3
10270,99468,4
10271,99469,2
10272,99470,3
10273,99471,3
10274,99472,3
10275,99473,3
10276,99474,3
10277,99475,3
10278,99476,3
10279,99477,3
10280,99478,2
10281,99479,3
10282,99480,3
10283,99481,4
10284,99482,4
10285,99483,4
10286,99484,3
10287,99485,3
10288,99486,4
10289,99487,3
10290,99488,3
10291,99489,4
10292,99490,2
10293,99491,3
10294,99492,3
10295,99493,3
10296,99494,3
10297,99495,3
10298,99496,3
10299,99497,2
10300,99498,3
10301,99499,2
10302,99500,2
10303,99501,4
10304,99502,3
10305,99503,3
10306,99504,3
10307,99505,3
10308,99506,4
10309,99507,3
10310,99508,3
10311,99509,3
10312,99510,3
10313,99511,4
10314,99512,3
10315,99513,4
10316,99514,4
10317,99515,4
10318,99516,2
10319,99517,3
10320,99518,2
10321,99519,3
10322,99520,3
10323,99521,3
10324,99522,3
10325,99523,3
10326,99524,3
10327,99525,4
10328,99526,2
10329,99527,3
10330,99528,3
10331,99529,4
10332,99530,3
10333,99531,3
10334,99532,3
10335,99533,4
10336,99534,3
10337,99535,4
10338,99536,3
10339,99537,3
10340,99538,3
10341,99539,3
10342,99540,3
10343,99541,4
10344,99542,3
10345,99543,3
10346,99544,3
10347,99545,2
10348,99546,3
10349,99547,2
10350,99548,3
10351,99549,3
10352,99550,3
10353,99551,3
10354,99552,4
10355,99553,2
10356,99554,4
10357,99555,3
10358,99556,2
10359,99557,4
10360,99558,3
10361,99559,2
10362,99560,3
10363,99561,2
10364,99562,3
10365,99563,3
10366,99564,4
10367,99565,3
10368,99566,3
10369,99567,3
10370,99568,3
10371,99569,3
10372,99570,3
10373,99571,2
10374,99572,4
10375,99573,4
10376,99574,4
10377,99575,2
10378,99576,4
10379,99577,2
10380,99578,2
10381,99579,2
10382,99580,2
10383,99581,4
10384,99582,3
10385,99583,4
10386,99584,3
10387,99585,4
10388,99586,3
10389,99587,4
10390,99588,3
10391,99589,3
10392,99590,3
10393,99591,3
10394,99592,3
10395,99593,3
10396,99594,3
10397,99595,3
10398,99596,3
10399,99597,2
10400,99598,2
10401,99599,3
10402,99600,3
10403,99601,3
10404,99602,4
10405,99603,3
10406,99604,4
10407,99605,4
10408,99606,2
10409,99607,4
10410,99608,3
10411,99609,3
10412,99610,3
10413,99611,4
10414,99612,4
10415,99613,3
10416,99614,3
10417,99615,4
10418,99616,3
10419,99617,2
10420,99618,3
10421,99619,4
10422,99620,3
10423,99621,3
10424,99622,2
10425,99623,4
10426,99624,3
10427,99625,4
10428,99626,4
10429,99627,3
10430,99628,3
10431,99629,3
10432,99630,3
10433,99631,3
10434,99632,3
10435,99633,4
10436,99634,4
10437,99635,3
10438,99636,4
10439,99637,4
10440,99638,3
10441,99639,4
10442,99640,4
10443,99641,3
10444,99642,2
10445,99643,3
10446,99644,4
10447,99645,3
10448,99646,3
10449,99647,2
10450,99648,4
10451,99649,3
10452,99650,3
10453,99651,2
10454,99652,3
10455,99653,3
10456,99654,4
10457,99655,4
10458,99656,3
10459,99657,4
10460,99658,3
10461,99659,4
10462,99660,4
10463,99661,3
10464,99662,3
10465,99663,4
10466,99664,3
10467,99665,3
10468,99666,2
10469,99667,3
10470,99668,3
10471,99669,3
10472,99670,3
10473,99671,4
10474,99672,4
10475,99673,4
10476,99674,3
10477,99675,3
10478,99676,4
10479,99677,3
10480,99678,3
10481,99679,4
10482,99680,4
10483,99681,2
10484,99682,4
10485,99683,4
10486,99684,3
10487,99685,2
10488,99686,3
10489,99687,3
10490,99688,2
10491,99689,3
10492,99690,3
10493,99691,4
10494,99692,3
10495,99693,3
10496,99694,4
10497,99695,2
10498,99696,3
10499,99697,3
10500,99698,4
10501,99699,4
10502,99700,3
10503,99701,3
10504,99702,3
10505,99703,3
10506,99704,4
10507,99705,4
10508,99706,4
10509,99707,2
10510,99708,4
10511,99709,3
10512,99710,3
10513,99711,3
10514,99712,3
10515,99713,3
10516,99714,4
10517,99715,3
10518,99716,3
10519,99717,3
10520,99718,2
10521,99719,4
10522,99720,3
10523,99721,4
10524,99722,3
10525,99723,3
10526,99724,3
10527,99725,3
10528,99726,4
10529,99727,4
10530,99728,4
10531,99729,3
10532,99730,4
10533,99731,3
10534,99732,3
10535,99733,4
10536,99734,4
10537,99735,4
10538,99736,3
10539,99737,4
10540,99738,3
10541,99739,3
10542,99740,3
10543,99741,3
10544,99742,4
10545,99743,3
10546,99744,4
10547,99745,4
10548,99746,4
10549,99747,4
10550,99748,2
10551,99749,4
10552,99750,3
10553,99751,3
10554,99752,3
10555,99753,3
10556,99754,4
10557,99755,3
10558,99756,4
10559,99757,4
10560,99758,3
10561,99759,3
10562,99760,3
10563,99761,4
10564,99762,3
10565,99763,4
10566,99764,3
10567,99765,2
10568,99766,3
10569,99767,3
10570,99768,4
10571,99769,3
10572,99770,3
10573,99771,3
10574,99772,4
10575,99773,3
10576,99774,3
10577,99775,3
10578,99776,2
10579,99777,2
10580,99778,3
10581,99779,3
10582,99780,3
10583,99781,4
10584,99782,2
10585,99783,4
10586,99784,3
10587,99785,3
10588,99786,3
10589,99787,4
10590,99788,3
10591,99789,4
10592,99790,3
10593,99791,3
10594,99792,3
10595,99793,3
10596,99794,3
10597,99795,4
10598,99796,3
10599,99797,3
10600,99798,3
10601,99799,3
10602,99800,3
10603,99801,3
10604,99802,3
10605,99803,3
10606,99804,3
10607,99805,4
10608,99806,3
10609,99807,2
10610,99808,3
10611,99809,3
