,row_id,user_id,category_id,video_id,age,followers,views,gender_Female,gender_Male,profession_Other,profession_Student,profession_Working Professional,engagement_score
2655,91853,5516,5,87,36,240,229,0,1,1,0,0,3
2656,91854,17557,11,40,20,250,180,1,0,0,1,0,3
2657,91855,14301,8,146,29,280,628,1,0,0,0,1,3
2658,91856,27669,18,58,18,180,444,0,1,0,1,0,4
2659,91857,18053,5,9,28,240,229,0,1,0,0,1,3
2660,91858,25265,19,121,35,230,369,1,0,0,0,1,3
2661,91859,9138,4,99,42,230,781,0,1,0,0,1,3
2662,91860,19064,32,133,30,330,714,0,1,1,0,0,3
2663,91861,14640,8,39,21,280,628,0,1,0,0,1,3
2664,91862,3858,13,26,23,340,628,1,0,0,0,1,2
2665,91863,14605,34,96,13,230,840,0,1,0,1,0,4
2666,91864,10331,12,24,49,180,138,0,1,0,0,1,3
2667,91865,699,21,104,25,320,909,1,0,0,0,1,3
2668,91866,23440,32,132,33,330,714,0,1,1,0,0,3
2669,91867,18372,32,133,37,330,714,0,1,1,0,0,3
2670,91868,27217,25,138,18,240,317,0,1,0,1,0,4
2671,91869,1777,16,98,30,270,462,0,1,0,1,0,4
2672,91870,13891,5,72,21,240,229,0,1,0,1,0,4
2673,91871,16930,12,25,21,180,138,0,1,0,1,0,4
2674,91872,2410,9,19,19,230,819,0,1,0,0,1,4
2675,91873,2438,4,64,24,230,781,1,0,0,0,1,3
2676,91874,14536,11,22,23,250,180,0,1,0,1,0,4
2677,91875,1988,16,97,37,270,462,0,1,0,0,1,3
2678,91876,6930,42,135,19,290,689,0,1,0,1,0,3
2679,91877,26927,25,140,38,240,317,1,0,1,0,0,2
2680,91878,2351,19,46,19,230,369,0,1,0,1,0,4
2681,91879,6908,19,44,17,230,369,1,0,0,1,0,2
2682,91880,26464,11,66,27,250,180,1,0,0,0,1,3
2683,91881,16387,34,114,40,230,840,0,1,1,0,0,3
2684,91882,18719,12,24,20,180,138,0,1,0,1,0,4
2685,91883,27566,5,172,25,240,229,0,1,1,0,0,3
2686,91884,21873,8,39,18,280,628,0,1,0,1,0,3
2687,91885,12970,32,133,20,330,714,0,1,0,1,0,4
2688,91886,25715,12,25,15,180,138,0,1,0,1,0,4
2689,91887,949,8,16,44,280,628,1,0,1,0,0,4
2690,91888,7123,11,23,18,250,180,1,0,0,1,0,4
2691,91889,7374,8,146,35,280,628,0,1,1,0,0,3
2692,91890,19425,12,24,34,180,138,0,1,1,0,0,3
2693,91891,5529,5,57,34,240,229,0,1,1,0,0,3
2694,91892,3992,32,132,34,330,714,1,0,0,0,1,3
2695,91893,13723,11,22,34,250,180,0,1,0,0,1,3
2696,91894,5063,12,25,35,180,138,0,1,1,0,0,3
2697,91895,23272,11,77,29,250,180,0,1,0,0,1,3
2698,91896,11191,8,100,23,280,628,1,0,0,1,0,3
2699,91897,12365,34,94,41,230,840,1,0,1,0,0,3
2700,91898,17618,16,98,22,270,462,0,1,0,0,1,3
2701,91899,26000,18,59,26,180,444,0,1,0,1,0,3
2702,91900,10943,10,20,16,210,44,1,0,0,1,0,4
2703,91901,10610,18,58,21,180,444,1,0,0,1,0,2
2704,91902,18347,19,44,14,230,369,0,1,0,1,0,4
2705,91903,14505,8,110,28,280,628,0,1,0,0,1,3
2706,91904,8782,8,101,19,280,628,0,1,0,1,0,4
2707,91905,18154,42,135,26,290,689,1,0,0,1,0,2
2708,91906,26552,8,110,23,280,628,1,0,0,1,0,3
2709,91907,19426,16,97,14,270,462,0,1,0,1,0,4
2710,91908,5745,11,77,38,250,180,1,0,1,0,0,3
2711,91909,23361,12,30,23,180,138,0,1,0,1,0,4
2712,91910,5878,16,137,20,270,462,0,1,1,0,0,3
2713,91911,18205,29,82,34,260,52,1,0,1,0,0,3
2714,91912,14671,8,100,42,280,628,1,0,0,0,1,3
2715,91913,10404,34,94,17,230,840,0,1,0,1,0,4
2716,91914,1042,11,77,20,250,180,1,0,0,0,1,3
2717,91915,14975,4,6,37,230,781,1,0,1,0,0,2
2718,91916,3123,5,9,41,240,229,1,0,1,0,0,3
2719,91917,24010,19,46,16,230,369,1,0,0,1,0,2
2720,91918,3023,4,99,12,230,781,1,0,0,1,0,3
2721,91919,15262,31,153,15,230,156,0,1,0,1,0,4
2722,91920,6347,25,138,29,240,317,0,1,1,0,0,3
2723,91921,25208,25,62,26,240,317,0,1,1,0,0,3
2724,91922,17488,4,6,28,230,781,0,1,1,0,0,3
2725,91923,21350,31,152,30,230,156,0,1,1,0,0,3
2726,91924,20761,19,45,17,230,369,1,0,0,1,0,2
2727,91925,20186,16,35,18,270,462,0,1,0,1,0,3
2728,91926,19255,8,67,24,280,628,1,0,0,1,0,3
2729,91927,25097,11,40,51,250,180,0,1,0,0,1,3
2730,91928,12529,4,7,15,230,781,0,1,0,1,0,4
2731,91929,9891,16,137,17,270,462,0,1,0,1,0,4
2732,91930,16098,5,91,26,240,229,0,1,0,1,0,4
2733,91931,21992,16,34,18,270,462,1,0,0,1,0,3
2734,91932,6992,19,144,23,230,369,1,0,0,1,0,4
2735,91933,2376,5,109,22,240,229,1,0,1,0,0,3
2736,91934,4811,34,114,14,230,840,0,1,0,1,0,4
2737,91935,13279,7,13,16,160,467,0,1,0,1,0,4
2738,91936,3929,31,160,20,230,156,0,1,0,1,0,4
2739,91937,6650,32,132,21,330,714,0,1,0,1,0,4
2740,91938,1577,12,24,32,180,138,0,1,0,0,1,3
2741,91939,7891,18,43,19,180,444,0,1,0,1,0,4
2742,91940,16468,19,45,36,230,369,1,0,0,0,1,3
2743,91941,16805,1,1,37,360,990,0,1,1,0,0,3
2744,91942,17827,8,16,39,280,628,0,1,1,0,0,3
2745,91943,18268,21,143,36,320,909,0,1,1,0,0,3
2746,91944,11346,4,7,33,230,781,0,1,0,0,1,3
2747,91945,13013,12,42,17,180,138,1,0,0,1,0,4
2748,91946,27321,19,144,15,230,369,1,0,0,1,0,2
2749,91947,23955,5,56,32,240,229,1,0,1,0,0,3
2750,91948,6962,34,95,34,230,840,1,0,0,0,1,1
2751,91949,20959,7,14,34,160,467,1,0,0,0,1,3
2752,91950,22857,4,7,27,230,781,1,0,1,0,0,2
2753,91951,5572,31,151,37,230,156,0,1,1,0,0,3
2754,91952,9998,5,119,29,240,229,0,1,0,0,1,3
2755,91953,4350,31,85,15,230,156,1,0,0,1,0,4
2756,91954,6027,11,23,18,250,180,1,0,0,1,0,4
2757,91955,27297,34,115,11,230,840,1,0,0,1,0,2
2758,91956,5687,11,41,31,250,180,0,1,1,0,0,3
2759,91957,23676,32,133,25,330,714,1,0,1,0,0,2
2760,91958,11106,16,137,37,270,462,0,1,1,0,0,3
2761,91959,22651,12,162,33,180,138,1,0,1,0,0,3
2762,91960,17983,8,101,17,280,628,1,0,0,1,0,3
2763,91961,7321,8,125,34,280,628,0,1,1,0,0,3
2764,91962,18178,34,94,40,230,840,1,0,1,0,0,2
2765,91963,25605,9,142,29,230,819,0,1,1,0,0,3
2766,91964,23372,1,2,29,360,990,0,1,1,0,0,3
2767,91965,468,11,66,34,250,180,0,1,1,0,0,3
2768,91966,7949,42,136,24,290,689,1,0,0,0,1,2
2769,91967,11460,19,121,25,230,369,1,0,0,0,1,3
2770,91968,25996,11,77,13,250,180,0,1,0,1,0,3
2771,91969,7292,19,1,25,230,369,0,1,0,1,0,4
2772,91970,11949,4,99,38,230,781,0,1,1,0,0,3
2773,91971,10089,12,24,28,180,138,1,0,1,0,0,3
2774,91972,1205,34,115,18,230,840,0,1,0,1,0,3
2775,91973,9584,11,66,17,250,180,1,0,0,1,0,4
2776,91974,6075,32,133,37,330,714,0,1,1,0,0,3
2777,91975,22221,34,94,29,230,840,0,1,1,0,0,3
2778,91976,3384,16,35,39,270,462,1,0,1,0,0,3
2779,91977,18971,11,77,21,250,180,1,0,0,1,0,3
2780,91978,2917,32,132,48,330,714,0,1,0,0,1,3
2781,91979,21385,32,132,39,330,714,1,0,1,0,0,3
2782,91980,12717,19,144,24,230,369,1,0,0,1,0,4
2783,91981,3777,19,121,49,230,369,1,0,0,0,1,3
2784,91982,26450,42,134,20,290,689,1,0,0,1,0,3
2785,91983,26734,12,24,38,180,138,1,0,1,0,0,3
2786,91984,12846,8,101,19,280,628,1,0,0,1,0,3
2787,91985,20371,18,43,27,180,444,0,1,1,0,0,3
2788,91986,22060,11,41,23,250,180,1,0,0,1,0,3
2789,91987,9609,42,134,13,290,689,0,1,0,1,0,3
2790,91988,14387,16,97,16,270,462,0,1,0,1,0,3
2791,91989,27074,31,151,16,230,156,1,0,0,1,0,4
2792,91990,22026,5,87,27,240,229,1,0,0,0,1,3
2793,91991,19015,12,24,39,180,138,0,1,0,0,1,3
2794,91992,5826,8,101,17,280,628,0,1,0,1,0,4
2795,91993,12770,4,7,14,230,781,0,1,0,1,0,4
2796,91994,19611,5,91,19,240,229,1,0,0,1,0,3
2797,91995,20480,8,74,11,280,628,0,1,0,1,0,3
2798,91996,11353,34,96,44,230,840,0,1,0,0,1,3
2799,91997,1943,11,22,15,250,180,1,0,0,1,0,4
2800,91998,3560,11,22,26,250,180,0,1,1,0,0,3
2801,91999,26574,25,150,25,240,317,1,0,0,1,0,2
2802,92000,4369,25,150,29,240,317,0,1,1,0,0,3
2803,92001,22772,12,25,20,180,138,0,1,0,0,1,3
2804,92002,17716,8,100,34,280,628,1,0,1,0,0,3
2805,92003,15118,25,140,13,240,317,0,1,0,1,0,4
2806,92004,4855,12,42,40,180,138,0,1,1,0,0,3
2807,92005,5789,19,46,33,230,369,1,0,1,0,0,3
2808,92006,22938,7,14,19,160,467,1,0,0,1,0,3
2809,92007,1340,31,151,24,230,156,0,1,0,1,0,4
2810,92008,3775,34,95,26,230,840,0,1,1,0,0,3
2811,92009,6441,32,133,23,330,714,0,1,0,1,0,3
2812,92010,14884,8,67,16,280,628,1,0,0,1,0,3
2813,92011,23208,34,96,49,230,840,1,0,0,0,1,2
2814,92012,16999,5,119,39,240,229,0,1,1,0,0,3
2815,92013,22257,5,87,20,240,229,0,1,0,1,0,4
2816,92014,15959,5,79,15,240,229,1,0,0,1,0,3
2817,92015,3610,4,99,13,230,781,0,1,0,1,0,4
2818,92016,11737,18,58,13,180,444,1,0,0,1,0,2
2819,92017,27631,15,32,18,340,662,0,1,0,1,0,3
2820,92018,3086,18,59,31,180,444,1,0,1,0,0,3
2821,92019,17350,32,145,13,330,714,1,0,0,1,0,2
2822,92020,14556,4,64,37,230,781,0,1,1,0,0,3
2823,92021,17863,25,61,36,240,317,1,0,1,0,0,3
2824,92022,19944,8,100,37,280,628,1,0,1,0,0,3
2825,92023,1903,4,64,20,230,781,1,0,0,1,0,3
2826,92024,730,34,96,48,230,840,1,0,0,0,1,1
2827,92025,5537,25,138,21,240,317,0,1,0,1,0,4
2828,92026,17820,32,92,25,330,714,0,1,1,0,0,3
2829,92027,7069,25,140,34,240,317,1,0,1,0,0,3
2830,92028,25588,1,1,27,360,990,1,0,1,0,0,2
2831,92029,6479,8,39,23,280,628,0,1,0,1,0,4
2832,92030,6759,34,95,57,230,840,1,0,0,0,1,2
2833,92031,13760,5,158,27,240,229,1,0,0,1,0,4
2834,92032,4570,8,100,15,280,628,1,0,0,1,0,3
2835,92033,26329,19,121,21,230,369,0,1,0,1,0,3
2836,92034,2883,34,114,24,230,840,1,0,0,1,0,2
2837,92035,26715,12,88,20,180,138,1,0,0,1,0,3
2838,92036,6308,25,150,17,240,317,0,1,0,1,0,4
2839,92037,12558,11,40,32,250,180,0,1,0,0,1,3
2840,92038,19691,11,66,16,250,180,0,1,0,1,0,4
2841,92039,6125,7,13,20,160,467,0,1,0,1,0,4
2842,92040,9598,1,1,19,360,990,0,1,0,1,0,4
2843,92041,21706,5,169,25,240,229,0,1,1,0,0,3
2844,92042,12267,19,45,33,230,369,1,0,1,0,0,3
2845,92043,2504,7,13,25,160,467,1,0,0,1,0,4
2846,92044,17049,25,139,22,240,317,1,0,1,0,0,3
2847,92045,27492,5,10,18,240,229,1,0,0,1,0,3
2848,92046,2403,34,94,24,230,840,1,0,0,1,0,2
2849,92047,13679,25,61,17,240,317,0,1,0,1,0,4
2850,92048,16411,4,64,16,230,781,1,0,0,1,0,2
2851,92049,11437,12,30,31,180,138,1,0,1,0,0,3
2852,92050,4555,8,101,31,280,628,1,0,1,0,0,3
2853,92051,22804,5,9,20,240,229,1,0,0,1,0,4
2854,92052,15273,25,61,17,240,317,0,1,0,1,0,4
2855,92053,21501,25,138,17,240,317,0,1,0,1,0,3
2856,92054,27677,12,24,29,180,138,0,1,1,0,0,3
2857,92055,9849,32,92,34,330,714,0,1,0,0,1,3
2858,92056,11011,12,24,33,180,138,1,0,1,0,0,3
2859,92057,6414,25,138,34,240,317,0,1,0,0,1,3
2860,92058,24689,16,97,15,270,462,0,1,0,1,0,3
2861,92059,23934,19,45,38,230,369,0,1,0,0,1,3
2862,92060,22492,8,16,26,280,628,0,1,0,1,0,4
2863,92061,8891,19,45,20,230,369,1,0,0,1,0,4
2864,92062,7659,5,9,17,240,229,1,0,0,1,0,4
2865,92063,11000,12,162,14,180,138,0,1,0,1,0,4
2866,92064,7369,5,118,19,240,229,0,1,0,1,0,4
2867,92065,24413,25,150,14,240,317,0,1,0,1,0,4
2868,92066,23497,7,28,32,160,467,1,0,0,0,1,3
2869,92067,3439,15,32,40,340,662,0,1,0,0,1,3
2870,92068,9356,4,7,20,230,781,0,1,0,1,0,4
2871,92069,3873,5,87,19,240,229,0,1,0,1,0,4
2872,92070,4678,31,105,16,230,156,0,1,0,1,0,4
2873,92071,6425,21,143,16,320,909,1,0,0,1,0,2
2874,92072,9704,11,77,43,250,180,1,0,0,0,1,3
2875,92073,25730,8,146,21,280,628,1,0,0,1,0,3
2876,92074,13696,8,100,13,280,628,0,1,0,1,0,4
2877,92075,27587,21,104,38,320,909,1,0,1,0,0,3
2878,92076,843,42,136,40,290,689,1,0,1,0,0,2
2879,92077,12873,10,159,18,210,44,0,1,0,1,0,4
2880,92078,881,9,19,32,230,819,0,1,1,0,0,4
2881,92079,13852,7,14,31,160,467,0,1,1,0,0,3
2882,92080,15989,4,7,20,230,781,1,0,0,1,0,2
2883,92081,18474,25,62,32,240,317,0,1,1,0,0,3
2884,92082,20971,16,34,13,270,462,1,0,0,1,0,3
2885,92083,5845,16,34,18,270,462,0,1,0,1,0,4
2886,92084,26425,5,89,30,240,229,0,1,1,0,0,3
2887,92085,13552,21,129,19,320,909,1,0,0,1,0,2
2888,92086,26114,19,45,42,230,369,0,1,0,0,1,3
2889,92087,10603,9,19,42,230,819,1,0,1,0,0,3
2890,92088,19073,16,98,33,270,462,0,1,1,0,0,3
2891,92089,19288,19,121,38,230,369,1,0,0,0,1,3
2892,92090,19370,9,142,34,230,819,0,1,1,0,0,3
2893,92091,6351,19,121,19,230,369,1,0,0,1,0,4
2894,92092,2255,16,98,24,270,462,0,1,0,0,1,3
2895,92093,79,11,77,16,250,180,0,1,0,1,0,4
2896,92094,9995,19,46,22,230,369,0,1,0,1,0,4
2897,92095,23379,16,97,32,270,462,0,1,0,0,1,3
2898,92096,6734,1,2,33,360,990,1,0,1,0,0,2
2899,92097,9447,5,79,23,240,229,1,0,0,1,0,2
2900,92098,14539,12,162,16,180,138,0,1,0,1,0,4
2901,92099,10579,25,138,40,240,317,1,0,1,0,0,3
2902,92100,20626,8,67,14,280,628,1,0,0,1,0,3
2903,92101,19380,19,1,24,230,369,0,1,0,1,0,4
2904,92102,19604,8,100,34,280,628,1,0,1,0,0,3
2905,92103,10515,16,97,13,270,462,1,0,0,1,0,3
2906,92104,11931,15,113,22,340,662,0,1,0,0,1,3
2907,92105,15649,5,9,27,240,229,1,0,0,1,0,4
2908,92106,23039,34,115,38,230,840,0,1,1,0,0,3
2909,92107,24654,34,94,15,230,840,1,0,0,1,0,2
2910,92108,11339,21,122,40,320,909,1,0,1,0,0,3
2911,92109,24317,19,121,16,230,369,0,1,0,1,0,4
2912,92110,2488,16,35,24,270,462,0,1,1,0,0,3
2913,92111,8809,15,113,39,340,662,0,1,0,0,1,3
2914,92112,15839,10,21,14,210,44,0,1,0,1,0,4
2915,92113,15933,11,41,20,250,180,1,0,0,0,1,3
2916,92114,12475,16,98,17,270,462,0,1,0,1,0,4
2917,92115,10770,32,92,22,330,714,1,0,0,0,1,3
2918,92116,4969,19,45,36,230,369,1,0,0,0,1,3
2919,92117,9089,31,86,27,230,156,0,1,1,0,0,3
2920,92118,6774,5,80,22,240,229,1,0,1,0,0,3
2921,92119,2550,25,62,26,240,317,0,1,1,0,0,3
2922,92120,25183,19,121,25,230,369,0,1,0,1,0,3
2923,92121,23358,5,163,24,240,229,0,1,0,1,0,4
2924,92122,26413,11,66,30,250,180,0,1,1,0,0,3
2925,92123,8321,32,92,30,330,714,0,1,1,0,0,3
2926,92124,920,19,144,29,230,369,0,1,1,0,0,3
2927,92125,27537,5,89,19,240,229,1,0,0,0,1,3
2928,92126,16441,31,153,22,230,156,0,1,0,0,1,3
2929,92127,17821,32,145,24,330,714,1,0,1,0,0,2
2930,92128,25876,8,101,31,280,628,1,0,1,0,0,3
2931,92129,20620,8,146,27,280,628,0,1,0,1,0,4
2932,92130,17579,19,45,14,230,369,1,0,0,1,0,2
2933,92131,19042,16,137,30,270,462,1,0,0,0,1,3
2934,92132,18528,7,14,22,160,467,0,1,0,1,0,4
2935,92133,10470,12,42,31,180,138,0,1,1,0,0,3
2936,92134,11135,25,150,30,240,317,0,1,0,0,1,3
2937,92135,19422,18,59,21,180,444,1,0,1,0,0,3
2938,92136,24825,5,56,33,240,229,1,0,0,0,1,3
2939,92137,9197,11,41,16,250,180,1,0,0,1,0,4
2940,92138,1545,18,59,27,180,444,1,0,1,0,0,3
2941,92139,22098,21,143,22,320,909,1,0,1,0,0,2
2942,92140,4545,19,46,30,230,369,1,0,0,0,1,3
2943,92141,21700,25,140,29,240,317,1,0,0,0,1,2
2944,92142,338,5,87,19,240,229,0,1,0,1,0,4
2945,92143,22041,8,100,39,280,628,1,0,0,0,1,3
2946,92144,23370,11,66,38,250,180,1,0,0,0,1,3
2947,92145,17691,19,44,25,230,369,0,1,1,0,0,3
2948,92146,10879,21,123,17,320,909,0,1,0,1,0,3
2949,92147,23384,8,146,12,280,628,0,1,0,1,0,4
2950,92148,6578,21,122,19,320,909,0,1,0,1,0,3
2951,92149,13490,25,138,18,240,317,0,1,0,1,0,4
2952,92150,21533,21,143,20,320,909,1,0,0,1,0,2
2953,92151,21182,11,23,28,250,180,0,1,1,0,0,3
2954,92152,18996,5,87,36,240,229,0,1,0,0,1,3
2955,92153,27709,4,64,38,230,781,1,0,1,0,0,2
2956,92154,21925,25,61,19,240,317,0,1,0,1,0,4
2957,92155,7434,8,146,29,280,628,0,1,1,0,0,3
2958,92156,13222,8,100,23,280,628,1,0,0,0,1,3
2959,92157,1100,19,144,18,230,369,0,1,0,1,0,4
2960,92158,2101,12,42,16,180,138,0,1,0,1,0,4
2961,92159,25701,8,67,15,280,628,1,0,0,1,0,3
2962,92160,7043,4,64,18,230,781,0,1,0,1,0,4
2963,92161,16239,4,64,45,230,781,1,0,0,0,1,3
2964,92162,11017,5,90,26,240,229,0,1,1,0,0,3
2965,92163,3324,31,105,30,230,156,0,1,0,0,1,3
2966,92164,10784,5,68,38,240,229,0,1,1,0,0,3
2967,92165,5087,12,25,33,180,138,0,1,1,0,0,3
2968,92166,18876,11,23,18,250,180,0,1,0,1,0,4
2969,92167,8144,11,77,31,250,180,1,0,1,0,0,3
2970,92168,19327,7,14,23,160,467,0,1,0,1,0,4
2971,92169,26968,25,138,22,240,317,1,0,0,0,1,1
2972,92170,14087,34,115,35,230,840,0,1,1,0,0,3
2973,92171,4731,34,115,31,230,840,1,0,0,0,1,1
2974,92172,4839,32,92,32,330,714,0,1,0,0,1,3
2975,92173,25925,16,98,32,270,462,0,1,1,0,0,3
2976,92174,16402,19,1,20,230,369,1,0,0,1,0,2
2977,92175,26361,34,115,13,230,840,1,0,0,1,0,2
2978,92176,25236,19,121,26,230,369,1,0,1,0,0,3
2979,92177,8599,1,2,25,360,990,1,0,0,0,1,2
2980,92178,16798,32,132,20,330,714,1,0,0,1,0,2
2981,92179,20758,19,44,40,230,369,0,1,0,0,1,3
2982,92180,2317,19,144,21,230,369,0,1,1,0,0,3
2983,92181,11385,34,114,28,230,840,0,1,0,1,0,3
2984,92182,11168,16,35,20,270,462,1,0,0,1,0,4
2985,92183,24470,25,138,15,240,317,1,0,0,1,0,2
2986,92184,21498,7,14,16,160,467,1,0,0,1,0,4
2987,92185,24240,32,133,20,330,714,1,0,0,0,1,3
2988,92186,14100,13,26,19,340,628,1,0,0,0,1,3
2989,92187,22562,10,159,38,210,44,0,1,1,0,0,3
2990,92188,21488,12,24,36,180,138,0,1,1,0,0,3
2991,92189,17058,12,42,17,180,138,0,1,0,1,0,4
2992,92190,976,34,94,13,230,840,1,0,0,1,0,2
2993,92191,15798,16,34,25,270,462,0,1,1,0,0,3
2994,92192,9833,5,79,16,240,229,1,0,0,1,0,3
2995,92193,12880,12,30,33,180,138,0,1,1,0,0,3
2996,92194,22457,16,98,20,270,462,1,0,0,1,0,3
2997,92195,20159,15,32,37,340,662,1,0,1,0,0,3
2998,92196,25781,32,132,24,330,714,0,1,1,0,0,3
2999,92197,20601,31,86,22,230,156,0,1,0,0,1,3
3000,92198,26750,25,139,23,240,317,1,0,0,0,1,1
3001,92199,1152,11,41,31,250,180,0,1,1,0,0,3
3002,92200,26429,9,142,27,230,819,0,1,1,0,0,3
3003,92201,18418,19,45,25,230,369,1,0,0,0,1,3
3004,92202,15489,5,80,40,240,229,0,1,1,0,0,3
3005,92203,4587,32,92,14,330,714,0,1,0,1,0,4
3006,92204,9983,34,96,26,230,840,1,0,0,1,0,2
3007,92205,21568,32,92,31,330,714,0,1,0,0,1,3
3008,92206,4697,25,140,18,240,317,1,0,0,1,0,2
3009,92207,7385,19,121,18,230,369,0,1,0,1,0,4
3010,92208,3982,25,140,17,240,317,1,0,0,1,0,2
3011,92209,10569,32,145,23,330,714,1,0,1,0,0,2
3012,92210,17255,11,66,33,250,180,1,0,1,0,0,3
3013,92211,17651,5,154,40,240,229,0,1,0,0,1,3
3014,92212,1566,8,110,22,280,628,0,1,0,1,0,4
3015,92213,6989,12,24,38,180,138,0,1,1,0,0,3
3016,92214,13609,19,46,31,230,369,1,0,1,0,0,3
3017,92215,6387,32,145,29,330,714,0,1,1,0,0,3
3018,92216,11557,8,125,12,280,628,0,1,0,1,0,3
3019,92217,1989,25,150,19,240,317,0,1,0,1,0,4
3020,92218,18206,13,29,32,340,628,1,0,1,0,0,3
3021,92219,8170,5,79,20,240,229,1,0,0,1,0,2
3022,92220,12194,16,35,15,270,462,0,1,0,1,0,4
3023,92221,9936,16,137,12,270,462,1,0,0,1,0,3
3024,92222,26953,19,1,22,230,369,1,0,1,0,0,2
3025,92223,6424,31,151,14,230,156,0,1,0,1,0,4
3026,92224,8942,25,140,32,240,317,1,0,1,0,0,3
3027,92225,6813,8,146,13,280,628,1,0,0,1,0,3
3028,92226,8467,11,22,30,250,180,0,1,1,0,0,3
3029,92227,18624,5,90,34,240,229,1,0,1,0,0,3
3030,92228,26165,12,25,29,180,138,0,1,1,0,0,3
3031,92229,20807,21,123,33,320,909,0,1,1,0,0,3
3032,92230,27419,42,136,26,290,689,1,0,0,0,1,3
3033,92231,3950,8,39,28,280,628,1,0,1,0,0,2
3034,92232,2279,4,99,31,230,781,0,1,0,0,1,3
3035,92233,18137,25,140,22,240,317,0,1,0,0,1,3
3036,92234,7071,31,105,30,230,156,0,1,0,1,0,4
3037,92235,3575,8,110,15,280,628,0,1,0,1,0,4
3038,92236,10953,5,54,18,240,229,1,0,0,1,0,4
3039,92237,10003,5,87,14,240,229,1,0,0,1,0,3
3040,92238,10434,19,45,29,230,369,1,0,1,0,0,3
3041,92239,20733,16,97,22,270,462,0,1,0,0,1,3
3042,92240,25912,4,8,32,230,781,0,1,0,0,1,3
3043,92241,2830,16,137,20,270,462,1,0,0,1,0,4
3044,92242,9361,5,10,17,240,229,0,1,0,1,0,4
3045,92243,11416,7,14,22,160,467,1,0,0,1,0,4
3046,92244,14075,8,74,18,280,628,0,1,0,1,0,4
3047,92245,26847,8,39,30,280,628,0,1,1,0,0,3
3048,92246,90,29,156,20,260,52,1,0,0,1,0,4
3049,92247,5702,31,160,31,230,156,0,1,1,0,0,3
3050,92248,25270,4,7,12,230,781,0,1,0,1,0,4
3051,92249,26306,19,121,25,230,369,0,1,0,1,0,3
3052,92250,27616,8,39,19,280,628,1,0,0,1,0,3
3053,92251,24847,5,87,26,240,229,0,1,1,0,0,3
3054,92252,21470,8,110,19,280,628,0,1,0,1,0,3
3055,92253,17449,32,145,15,330,714,1,0,0,1,0,2
3056,92254,9024,34,115,21,230,840,0,1,0,0,1,3
3057,92255,9767,21,129,24,320,909,1,0,0,1,0,2
3058,92256,14270,25,62,42,240,317,0,1,0,0,1,3
3059,92257,1393,16,97,13,270,462,0,1,0,1,0,4
3060,92258,1220,16,34,31,270,462,0,1,0,0,1,3
3061,92259,20315,25,150,18,240,317,1,0,0,1,0,2
3062,92260,24612,8,39,22,280,628,1,0,0,1,0,3
3063,92261,677,16,34,30,270,462,0,1,1,0,0,3
3064,92262,20539,8,67,13,280,628,0,1,0,1,0,3
3065,92263,23368,25,138,23,240,317,1,0,1,0,0,3
3066,92264,13108,25,61,15,240,317,0,1,0,1,0,4
3067,92265,20819,34,96,34,230,840,1,0,1,0,0,2
3068,92266,7319,5,109,40,240,229,0,1,1,0,0,3
3069,92267,3168,16,97,32,270,462,1,0,0,0,1,3
3070,92268,21600,42,136,39,290,689,1,0,0,0,1,3
3071,92269,13733,25,150,32,240,317,0,1,1,0,0,3
3072,92270,8754,19,46,20,230,369,1,0,0,1,0,4
3073,92271,9622,4,99,21,230,781,1,0,0,1,0,2
3074,92272,879,8,100,11,280,628,0,1,0,1,0,3
3075,92273,27615,11,41,14,250,180,0,1,0,1,0,3
3076,92274,21,5,71,38,240,229,0,1,0,0,1,3
3077,92275,8425,16,97,13,270,462,1,0,0,1,0,3
3078,92276,15691,5,109,31,240,229,1,0,0,0,1,3
3079,92277,1924,18,58,18,180,444,1,0,0,1,0,2
3080,92278,868,13,27,15,340,628,0,1,0,1,0,4
3081,92279,14500,4,6,37,230,781,0,1,0,0,1,3
3082,92280,6446,4,6,17,230,781,0,1,0,1,0,4
3083,92281,26819,8,101,15,280,628,0,1,0,1,0,4
3084,92282,7514,15,113,16,340,662,1,0,0,1,0,3
3085,92283,21128,5,119,14,240,229,0,1,0,1,0,4
3086,92284,10626,13,26,35,340,628,0,1,0,0,1,3
3087,92285,26033,16,35,18,270,462,1,0,0,1,0,3
3088,92286,4999,5,154,24,240,229,0,1,0,0,1,3
3089,92287,8117,8,101,31,280,628,1,0,1,0,0,3
3090,92288,21067,8,67,17,280,628,1,0,0,1,0,3
3091,92289,6797,8,74,19,280,628,1,0,0,1,0,3
3092,92290,15196,34,115,18,230,840,0,1,0,1,0,3
3093,92291,17988,4,8,40,230,781,1,0,1,0,0,2
3094,92292,201,31,105,17,230,156,0,1,0,1,0,4
3095,92293,22306,7,28,37,160,467,0,1,1,0,0,3
3096,92294,15129,8,16,19,280,628,0,1,0,1,0,4
3097,92295,2082,8,101,18,280,628,1,0,0,1,0,3
3098,92296,3080,21,143,15,320,909,0,1,0,1,0,4
3099,92297,18844,31,151,22,230,156,0,1,0,1,0,4
3100,92298,20449,5,9,20,240,229,1,0,0,1,0,3
3101,92299,15436,16,35,20,270,462,1,0,0,0,1,3
3102,92300,3519,5,9,15,240,229,1,0,0,1,0,4
3103,92301,11716,8,67,33,280,628,0,1,1,0,0,3
3104,92302,27242,4,8,37,230,781,0,1,1,0,0,3
